100	5.95626e-05
500	4.35731e-05
1000	4.69158e-05
2000	5.02065e-05
5000	6.25389e-05
10000	0.00028684
30000	0.000126007
70000	0.000209597
100000	0.000255552
250000	0.000541048
500000	0.0322443
700000	0.00109592
1000000	0.00152059
2000000	0.00295832
3000000	0.00434958
5000000	0.00712658
7000000	0.00973074
8000000	0.0111737
9000000	0.012591
10000000	0.0153512
20000000	0.0631921
30000000	0.0925789
40000000	0.0583953
50000000	0.0896437
