100	4.00479e-05
500	4.68023e-05
1000	4.86522e-05
2000	5.9623e-05
5000	7.66665e-05
10000	0.000104586
30000	0.000194837
70000	0.000313461
100000	0.000433207
250000	0.000886219
500000	0.00153597
700000	0.00204545
1000000	0.00284412
2000000	0.0054362
3000000	0.00801089
5000000	0.0234484
7000000	0.0195369
8000000	0.0223659
9000000	0.0251686
10000000	0.0321044
20000000	0.0668514
30000000	0.110348
40000000	0.111985
50000000	0.142906
